case_id,slide_id
GTEX-18A7A-0426,GTEX-18A7A-0426_1_1024
GTEX-WYBS-1026,GTEX-WYBS-1026_1_1024
GTEX-11XUK-2326,GTEX-11XUK-2326_1_1024
GTEX-13FTW-1126,GTEX-13FTW-1126_1_1024
GTEX-14C5O-2926,GTEX-14C5O-2926_1_1024
GTEX-1LG7Y-2526,GTEX-1LG7Y-2526_1_1024
GTEX-11ZTT-1726,GTEX-11ZTT-1726_1_1024
GTEX-11DXY-0926,GTEX-11DXY-0926_1_1024
GTEX-QLQ7-1026,GTEX-QLQ7-1026_1_1024
GTEX-1HSEH-1826,GTEX-1HSEH-1826_1_1024
GTEX-13X6K-0726,GTEX-13X6K-0726_1_1024
GTEX-183WM-1426,GTEX-183WM-1426_1_1024
GTEX-13111-1126,GTEX-13111-1126_1_1024
GTEX-U4B1-0926,GTEX-U4B1-0926_1_1024
GTEX-1EX96-3026,GTEX-1EX96-3026_1_1024
GTEX-1CAV2-1126,GTEX-1CAV2-1126_1_1024
GTEX-15DCZ-0426,GTEX-15DCZ-0426_1_1024
GTEX-12ZZX-1926,GTEX-12ZZX-1926_1_1024
GTEX-1I19N-2926,GTEX-1I19N-2926_1_1024
GTEX-1LB8K-1526,GTEX-1LB8K-1526_1_1024
GTEX-Q2AI-0426,GTEX-Q2AI-0426_1_1024
GTEX-QCQG-1526,GTEX-QCQG-1526_1_1024
GTEX-WFJO-1326,GTEX-WFJO-1326_1_1024
GTEX-S7SE-2526,GTEX-S7SE-2526_1_1024
GTEX-TSE9-0926,GTEX-TSE9-0926_1_1024
GTEX-14PHY-2726,GTEX-14PHY-2726_1_1024
GTEX-13OVH-0526,GTEX-13OVH-0526_1_1024
GTEX-12WSN-2426,GTEX-12WSN-2426_1_1024
GTEX-RVPV-0426,GTEX-RVPV-0426_1_1024
GTEX-XQ8I-1526,GTEX-XQ8I-1526_1_1024
GTEX-111FC-2926,GTEX-111FC-2926_1_1024
GTEX-145LV-1926,GTEX-145LV-1926_1_1024
GTEX-111VG-3026,GTEX-111VG-3026_1_1024
GTEX-12WSM-0626,GTEX-12WSM-0626_1_1024
GTEX-WYJK-1526,GTEX-WYJK-1526_1_1024
GTEX-13PL7-2426,GTEX-13PL7-2426_1_1024
GTEX-1B8KE-0726,GTEX-1B8KE-0726_1_1024
GTEX-15CHQ-0526,GTEX-15CHQ-0526_1_1024
GTEX-1JMPZ-0126,GTEX-1JMPZ-0126_1_1024
GTEX-1B97J-1226,GTEX-1B97J-1226_1_1024
GTEX-1B98T-2326,GTEX-1B98T-2326_1_1024
GTEX-1HUB1-1426,GTEX-1HUB1-1426_1_1024
GTEX-1117F-2626,GTEX-1117F-2626_1_1024
GTEX-13PVR-2426,GTEX-13PVR-2426_1_1024
GTEX-15G19-0726,GTEX-15G19-0726_1_1024
GTEX-1JJE9-2326,GTEX-1JJE9-2326_1_1024
GTEX-1LKK1-2526,GTEX-1LKK1-2526_1_1024
GTEX-ZY6K-0126,GTEX-ZY6K-0126_1_1024
GTEX-1GN1W-1426,GTEX-1GN1W-1426_1_1024
GTEX-1I1GP-0126,GTEX-1I1GP-0126_1_1024
GTEX-UPJH-1026,GTEX-UPJH-1026_1_1024
GTEX-16XZZ-1926,GTEX-16XZZ-1926_1_1024
