case_id,slide_id
GTEX-15SZO-1126,GTEX-15SZO-1126_1_512
GTEX-14PJM-3026,GTEX-14PJM-3026_1_512
GTEX-1QL29-0926,GTEX-1QL29-0926_1_512
GTEX-16AAH-1226,GTEX-16AAH-1226_1_512
GTEX-15DZA-0726,GTEX-15DZA-0726_1_512
GTEX-POYW-1826,GTEX-POYW-1826_1_512
GTEX-1IDJI-0426,GTEX-1IDJI-0426_1_512
GTEX-13YAN-2326,GTEX-13YAN-2326_1_512
GTEX-1IDJF-1426,GTEX-1IDJF-1426_1_512
GTEX-1F5PL-2026,GTEX-1F5PL-2026_1_512
GTEX-13OW8-2726,GTEX-13OW8-2726_1_512
GTEX-12C56-2026,GTEX-12C56-2026_1_512
GTEX-14PKU-2026,GTEX-14PKU-2026_1_512
GTEX-1N2DW-2226,GTEX-1N2DW-2226_1_512
GTEX-1H3O1-1326,GTEX-1H3O1-1326_1_512
GTEX-1CAMQ-2026,GTEX-1CAMQ-2026_1_512
GTEX-1PBJJ-0426,GTEX-1PBJJ-0426_1_512
GTEX-1GTWX-0526,GTEX-1GTWX-0526_1_512
GTEX-13D11-0626,GTEX-13D11-0626_1_512
GTEX-1S5ZU-1726,GTEX-1S5ZU-1726_1_512
GTEX-14C39-1526,GTEX-14C39-1526_1_512
GTEX-11OC5-0426,GTEX-11OC5-0426_1_512
GTEX-11DYG-2326,GTEX-11DYG-2326_1_512
GTEX-1313W-3026,GTEX-1313W-3026_1_512
GTEX-111VG-0426,GTEX-111VG-0426_1_512
GTEX-1GF9X-1526,GTEX-1GF9X-1526_1_512
GTEX-13NZ8-0426,GTEX-13NZ8-0426_1_512
GTEX-WWYW-0226,GTEX-WWYW-0226_1_512
GTEX-ZLFU-0726,GTEX-ZLFU-0726_1_512
GTEX-1IDJC-0126,GTEX-1IDJC-0126_1_512
GTEX-14E7W-1526,GTEX-14E7W-1526_1_512
GTEX-1H3VY-2226,GTEX-1H3VY-2226_1_512
GTEX-ZG7Y-0626,GTEX-ZG7Y-0626_1_512
GTEX-PVOW-1326,GTEX-PVOW-1326_1_512
GTEX-1EN7A-0526,GTEX-1EN7A-0526_1_512
GTEX-1HBPN-1726,GTEX-1HBPN-1726_1_512
GTEX-13N2G-0826,GTEX-13N2G-0826_1_512
GTEX-17F96-0426,GTEX-17F96-0426_1_512
GTEX-15FZZ-2026,GTEX-15FZZ-2026_1_512
GTEX-X5EB-1726,GTEX-X5EB-1726_1_512
GTEX-15RIG-0226,GTEX-15RIG-0226_1_512
GTEX-ZF3C-0226,GTEX-ZF3C-0226_1_512
GTEX-SNOS-1326,GTEX-SNOS-1326_1_512
GTEX-1PPH8-2026,GTEX-1PPH8-2026_1_512
GTEX-11ZUS-2126,GTEX-11ZUS-2126_1_512
GTEX-OOBJ-0526,GTEX-OOBJ-0526_1_512
GTEX-P4PQ-1826,GTEX-P4PQ-1826_1_512
GTEX-11EI6-1126,GTEX-11EI6-1126_1_512
GTEX-11WQC-1226,GTEX-11WQC-1226_1_512
GTEX-1B98T-1126,GTEX-1B98T-1126_1_512
GTEX-1RAZS-0326,GTEX-1RAZS-0326_1_512
GTEX-R55D-0126,GTEX-R55D-0126_1_512
GTEX-1PPH8-2126,GTEX-1PPH8-2126_1_512
GTEX-147JS-2526,GTEX-147JS-2526_1_512
GTEX-145ME-2126,GTEX-145ME-2126_1_512
GTEX-17JCI-1726,GTEX-17JCI-1726_1_512
GTEX-UJMC-1326,GTEX-UJMC-1326_1_512
GTEX-1LSVX-2126,GTEX-1LSVX-2126_1_512
GTEX-1C64O-1326,GTEX-1C64O-1326_1_512
GTEX-X5EB-2626,GTEX-X5EB-2626_1_512
GTEX-1I1GT-0426,GTEX-1I1GT-0426_1_512
GTEX-14ABY-1126,GTEX-14ABY-1126_1_512
GTEX-11EMC-2226,GTEX-11EMC-2226_1_512
GTEX-1GF9W-2126,GTEX-1GF9W-2126_1_512
GTEX-1S5ZU-0526,GTEX-1S5ZU-0526_1_512
GTEX-11TTK-1526,GTEX-11TTK-1526_1_512
GTEX-1C64O-0126,GTEX-1C64O-0126_1_512
GTEX-1GMR3-1226,GTEX-1GMR3-1226_1_512
GTEX-144FL-1626,GTEX-144FL-1626_1_512
GTEX-13NYS-1526,GTEX-13NYS-1526_1_512
GTEX-14AS3-0626,GTEX-14AS3-0626_1_512
GTEX-12WSJ-0726,GTEX-12WSJ-0726_1_512
GTEX-16MT8-0926,GTEX-16MT8-0926_1_512
GTEX-ZC5H-1226,GTEX-ZC5H-1226_1_512
GTEX-17HII-3026,GTEX-17HII-3026_1_512
GTEX-15ER7-1826,GTEX-15ER7-1826_1_512
