case_id,slide_id
GTEX-1HFI6-0326,GTEX-1HFI6-0326_1_512
GTEX-12WSL-2626,GTEX-12WSL-2626_1_512
GTEX-131XE-0426,GTEX-131XE-0426_1_512
GTEX-OIZI-1426,GTEX-OIZI-1426_1_512
GTEX-QVJO-1325,GTEX-QVJO-1325_1_512
GTEX-P4QT-0226,GTEX-P4QT-0226_1_512
GTEX-13OW5-3026,GTEX-13OW5-3026_1_512
GTEX-1RDX4-1826,GTEX-1RDX4-1826_1_512
GTEX-13NZA-1726,GTEX-13NZA-1726_1_512
GTEX-1GZ4I-2926,GTEX-1GZ4I-2926_1_512
GTEX-1CAV2-2926,GTEX-1CAV2-2926_1_512
GTEX-1F6I4-1426,GTEX-1F6I4-1426_1_512
GTEX-1KD4Q-1926,GTEX-1KD4Q-1926_1_512
GTEX-P4PP-2226,GTEX-P4PP-2226_1_512
GTEX-13OVL-1326,GTEX-13OVL-1326_1_512
GTEX-1LVA9-1726,GTEX-1LVA9-1726_1_512
GTEX-1IL2U-1026,GTEX-1IL2U-1026_1_512
GTEX-1JN1M-1726,GTEX-1JN1M-1726_1_512
GTEX-1H11D-0126,GTEX-1H11D-0126_1_512
GTEX-13N11-2026,GTEX-13N11-2026_1_512
GTEX-1MUQO-0326,GTEX-1MUQO-0326_1_512
GTEX-1QP28-2026,GTEX-1QP28-2026_1_512
GTEX-1C6WA-0426,GTEX-1C6WA-0426_1_512
GTEX-1IOXB-0726,GTEX-1IOXB-0726_1_512
GTEX-11NSD-1126,GTEX-11NSD-1126_1_512
GTEX-139UC-2026,GTEX-139UC-2026_1_512
GTEX-ZYFD-0526,GTEX-ZYFD-0526_1_512
GTEX-1S5ZU-2726,GTEX-1S5ZU-2726_1_512
GTEX-1LB8K-2926,GTEX-1LB8K-2926_1_512
GTEX-12WSF-2726,GTEX-12WSF-2726_1_512
GTEX-QVUS-0526,GTEX-QVUS-0526_1_512
GTEX-13O3O-0626,GTEX-13O3O-0626_1_512
GTEX-139T6-0626,GTEX-139T6-0626_1_512
GTEX-1PIIG-2626,GTEX-1PIIG-2626_1_512
GTEX-1399T-0526,GTEX-1399T-0526_1_512
GTEX-WYJK-0426,GTEX-WYJK-0426_1_512
GTEX-17F97-1526,GTEX-17F97-1526_1_512
GTEX-1H1CY-1126,GTEX-1H1CY-1126_1_512
GTEX-1IDJU-2126,GTEX-1IDJU-2126_1_512
GTEX-14E7W-1626,GTEX-14E7W-1626_1_512
GTEX-14JIY-1626,GTEX-14JIY-1626_1_512
GTEX-POYW-2126,GTEX-POYW-2126_1_512
GTEX-Z93S-0726,GTEX-Z93S-0726_1_512
GTEX-1GF9U-2526,GTEX-1GF9U-2526_1_512
GTEX-14H4A-1626,GTEX-14H4A-1626_1_512
GTEX-WYBS-0626,GTEX-WYBS-0626_1_512
GTEX-14ASI-2026,GTEX-14ASI-2026_1_512
GTEX-139YR-2626,GTEX-139YR-2626_1_512
GTEX-1IKOH-1526,GTEX-1IKOH-1526_1_512
GTEX-14DAQ-2026,GTEX-14DAQ-2026_1_512
GTEX-1EU9M-2526,GTEX-1EU9M-2526_1_512
GTEX-1B8KZ-1526,GTEX-1B8KZ-1526_1_512
GTEX-U3ZG-0426,GTEX-U3ZG-0426_1_512
GTEX-ZVT4-1326,GTEX-ZVT4-1326_1_512
GTEX-15EO6-1526,GTEX-15EO6-1526_1_512
GTEX-13FTX-1426,GTEX-13FTX-1426_1_512
GTEX-18A67-0126,GTEX-18A67-0126_1_512
GTEX-13VXU-2426,GTEX-13VXU-2426_1_512
GTEX-148VJ-0926,GTEX-148VJ-0926_1_512
GTEX-1117F-0726,GTEX-1117F-0726_1_512
GTEX-OOBK-0126,GTEX-OOBK-0126_1_512
GTEX-1MUQO-0726,GTEX-1MUQO-0726_1_512
GTEX-Y8E4-2126,GTEX-Y8E4-2126_1_512
GTEX-11ILO-0326,GTEX-11ILO-0326_1_512
GTEX-VJWN-2026,GTEX-VJWN-2026_1_512
GTEX-1HCU7-2426,GTEX-1HCU7-2426_1_512
GTEX-1A8G6-3026,GTEX-1A8G6-3026_1_512
GTEX-1F75I-0526,GTEX-1F75I-0526_1_512
GTEX-1PIIG-2226,GTEX-1PIIG-2226_1_512
GTEX-1EN7A-1226,GTEX-1EN7A-1226_1_512
GTEX-S7SF-1626,GTEX-S7SF-1626_1_512
GTEX-R53T-1126,GTEX-R53T-1126_1_512
