case_id,slide_id
GTEX-1GF9X-0826_1_512.npy,GTEX-1GF9X-0826
GTEX-YJ89-0726_1_512.npy,GTEX-YJ89-0726
GTEX-ZA64-0626_1_512.npy,GTEX-ZA64-0626
GTEX-1H3VY-1526_1_512.npy,GTEX-1H3VY-1526
GTEX-1AX8Z-1226_1_512.npy,GTEX-1AX8Z-1226
GTEX-13D11-1026_1_512.npy,GTEX-13D11-1026
GTEX-13W3W-0726_1_512.npy,GTEX-13W3W-0726
GTEX-1RDX4-2126_1_512.npy,GTEX-1RDX4-2126
GTEX-15EOM-1926_1_512.npy,GTEX-15EOM-1926
GTEX-11XUK-0226_1_512.npy,GTEX-11XUK-0226
GTEX-1PIEJ-1126_1_512.npy,GTEX-1PIEJ-1126
GTEX-PWCY-0426_1_512.npy,GTEX-PWCY-0426
GTEX-WHSB-1326_1_512.npy,GTEX-WHSB-1326
GTEX-WL46-2426_1_512.npy,GTEX-WL46-2426
GTEX-UJMC-0926_1_512.npy,GTEX-UJMC-0926
GTEX-12ZZW-0526_1_512.npy,GTEX-12ZZW-0526
GTEX-1B8KZ-1926_1_512.npy,GTEX-1B8KZ-1926
GTEX-13FLW-0426_1_512.npy,GTEX-13FLW-0426
GTEX-T2IS-2526_1_512.npy,GTEX-T2IS-2526
GTEX-OHPK-1026_1_512.npy,GTEX-OHPK-1026
GTEX-1I19N-0426_1_512.npy,GTEX-1I19N-0426
GTEX-WWYW-2426_1_512.npy,GTEX-WWYW-2426
GTEX-1I4MK-1726_1_512.npy,GTEX-1I4MK-1726
GTEX-QDT8-2326_1_512.npy,GTEX-QDT8-2326
GTEX-14A5H-1026_1_512.npy,GTEX-14A5H-1026
GTEX-15RJE-2726_1_512.npy,GTEX-15RJE-2726
GTEX-XBED-0926_1_512.npy,GTEX-XBED-0926
GTEX-1B933-0526_1_512.npy,GTEX-1B933-0526
GTEX-W5WG-2326_1_512.npy,GTEX-W5WG-2326
GTEX-1B996-2826_1_512.npy,GTEX-1B996-2826
GTEX-14PJM-1026_1_512.npy,GTEX-14PJM-1026
GTEX-QDT8-1526_1_512.npy,GTEX-QDT8-1526
GTEX-1H3VE-2726_1_512.npy,GTEX-1H3VE-2726
GTEX-ZPIC-2226_1_512.npy,GTEX-ZPIC-2226
GTEX-ZVT3-2926_1_512.npy,GTEX-ZVT3-2926
GTEX-1HSMO-1326_1_512.npy,GTEX-1HSMO-1326
GTEX-ZDXO-0826_1_512.npy,GTEX-ZDXO-0826
GTEX-UPJH-1826_1_512.npy,GTEX-UPJH-1826
GTEX-15RJ7-1726_1_512.npy,GTEX-15RJ7-1726
GTEX-13PVQ-2726_1_512.npy,GTEX-13PVQ-2726
GTEX-OIZG-0826_1_512.npy,GTEX-OIZG-0826
GTEX-1M5QR-1926_1_512.npy,GTEX-1M5QR-1926
GTEX-ZV6S-2126_1_512.npy,GTEX-ZV6S-2126
GTEX-13OW7-0426_1_512.npy,GTEX-13OW7-0426
GTEX-POMQ-2226_1_512.npy,GTEX-POMQ-2226
GTEX-Y5V5-1626_1_512.npy,GTEX-Y5V5-1626
GTEX-1I1GQ-0626_1_512.npy,GTEX-1I1GQ-0626
GTEX-1S3DN-0226_1_512.npy,GTEX-1S3DN-0226
GTEX-1HC8U-0826_1_512.npy,GTEX-1HC8U-0826
