case_id,slide_id
GTEX-1I19N-0526,GTEX-1I19N-0526_1_1024
GTEX-14PJ4-1626,GTEX-14PJ4-1626_1_1024
GTEX-11WQC-1526,GTEX-11WQC-1526_1_1024
GTEX-U4B1-2026,GTEX-U4B1-2026_1_1024
GTEX-15DYW-3226,GTEX-15DYW-3226_1_1024
GTEX-13CF3-0226,GTEX-13CF3-0226_1_1024
GTEX-117XS-0726,GTEX-117XS-0726_1_1024
GTEX-13FHP-2326,GTEX-13FHP-2326_1_1024
GTEX-ZA64-0826,GTEX-ZA64-0826_1_1024
GTEX-1LSNM-1926,GTEX-1LSNM-1926_1_1024
GTEX-13PL6-0826,GTEX-13PL6-0826_1_1024
GTEX-OXRL-0726,GTEX-OXRL-0726_1_1024
GTEX-1S5ZA-0326,GTEX-1S5ZA-0326_1_1024
GTEX-1NV5F-2826,GTEX-1NV5F-2826_1_1024
GTEX-P4PP-2626,GTEX-P4PP-2626_1_1024
GTEX-YF7O-0626,GTEX-YF7O-0626_1_1024
GTEX-13G51-0926,GTEX-13G51-0926_1_1024
GTEX-14PQA-2526,GTEX-14PQA-2526_1_1024
GTEX-12WSH-1926,GTEX-12WSH-1926_1_1024
GTEX-11GSO-0726,GTEX-11GSO-0726_1_1024
GTEX-13QJC-2526,GTEX-13QJC-2526_1_1024
GTEX-ZLWG-0226,GTEX-ZLWG-0226_1_1024
GTEX-132AR-2626,GTEX-132AR-2626_1_1024
GTEX-YF7O-0926,GTEX-YF7O-0926_1_1024
GTEX-1LC47-2326,GTEX-1LC47-2326_1_1024
GTEX-1LG7Y-1426,GTEX-1LG7Y-1426_1_1024
GTEX-1F6I4-1026,GTEX-1F6I4-1026_1_1024
GTEX-1E2YA-1426,GTEX-1E2YA-1426_1_1024
GTEX-PLZ4-2126,GTEX-PLZ4-2126_1_1024
GTEX-1128S-1026,GTEX-1128S-1026_1_1024
GTEX-ZVT3-2426,GTEX-ZVT3-2426_1_1024
GTEX-14ABY-2426,GTEX-14ABY-2426_1_1024
GTEX-1B8SF-1626,GTEX-1B8SF-1626_1_1024
GTEX-13OVJ-0326,GTEX-13OVJ-0326_1_1024
GTEX-Y111-2026,GTEX-Y111-2026_1_1024
