case_id,slide_id
GTEX-1QCLY-1026,GTEX-1QCLY-1026_1_512
GTEX-ZVZQ-0726,GTEX-ZVZQ-0726_1_512
GTEX-ZAJG-1826,GTEX-ZAJG-1826_1_512
GTEX-P78B-1626,GTEX-P78B-1626_1_512
GTEX-O5YW-0126,GTEX-O5YW-0126_1_512
GTEX-18D9A-1626,GTEX-18D9A-1626_1_512
GTEX-146FR-0926,GTEX-146FR-0926_1_512
GTEX-1A8G6-1626,GTEX-1A8G6-1626_1_512
GTEX-1LH75-1726,GTEX-1LH75-1726_1_512
GTEX-POMQ-1926,GTEX-POMQ-1926_1_512
GTEX-1GZHY-3226,GTEX-1GZHY-3226_1_512
GTEX-1I19N-0226,GTEX-1I19N-0226_1_512
GTEX-14C39-2926,GTEX-14C39-2926_1_512
GTEX-UPJH-0326,GTEX-UPJH-0326_1_512
GTEX-11O72-1526,GTEX-11O72-1526_1_512
GTEX-139T6-1626,GTEX-139T6-1626_1_512
GTEX-1IDJH-1226,GTEX-1IDJH-1226_1_512
GTEX-16YQH-0126,GTEX-16YQH-0126_1_512
GTEX-QEG5-2426,GTEX-QEG5-2426_1_512
GTEX-1399Q-2626,GTEX-1399Q-2626_1_512
GTEX-14C38-2626,GTEX-14C38-2626_1_512
GTEX-1MCYP-2026,GTEX-1MCYP-2026_1_512
GTEX-11ZTS-1226,GTEX-11ZTS-1226_1_512
GTEX-Y5LM-1826,GTEX-Y5LM-1826_1_512
GTEX-1399S-2626,GTEX-1399S-2626_1_512
GTEX-1H3VY-1926,GTEX-1H3VY-1926_1_512
GTEX-13D11-2026,GTEX-13D11-2026_1_512
GTEX-146FH-0526,GTEX-146FH-0526_1_512
GTEX-XOTO-3026,GTEX-XOTO-3026_1_512
GTEX-145MH-0626,GTEX-145MH-0626_1_512
GTEX-1GF9V-1826,GTEX-1GF9V-1826_1_512
GTEX-WZTO-2426,GTEX-WZTO-2426_1_512
GTEX-14JIY-2426,GTEX-14JIY-2426_1_512
GTEX-131XW-0226,GTEX-131XW-0226_1_512
GTEX-1S3DN-1826,GTEX-1S3DN-1826_1_512
GTEX-1IDJU-1026,GTEX-1IDJU-1026_1_512
GTEX-19HZE-2426,GTEX-19HZE-2426_1_512
GTEX-15G19-1926,GTEX-15G19-1926_1_512
GTEX-YJ8A-1626,GTEX-YJ8A-1626_1_512
GTEX-16MT8-0726,GTEX-16MT8-0726_1_512
GTEX-UJMC-1526,GTEX-UJMC-1526_1_512
GTEX-15TU5-1626,GTEX-15TU5-1626_1_512
GTEX-1GTWX-1026,GTEX-1GTWX-1026_1_512
GTEX-183WM-2326,GTEX-183WM-2326_1_512
GTEX-144GM-0726,GTEX-144GM-0726_1_512
GTEX-1F7RK-1926,GTEX-1F7RK-1926_1_512
GTEX-14BMV-1426,GTEX-14BMV-1426_1_512
GTEX-12WS9-2126,GTEX-12WS9-2126_1_512
GTEX-1I6K7-2326,GTEX-1I6K7-2326_1_512
GTEX-1KANB-3126,GTEX-1KANB-3126_1_512
GTEX-1I1GT-1126,GTEX-1I1GT-1126_1_512
GTEX-REY6-1226,GTEX-REY6-1226_1_512
GTEX-11ZUS-1026,GTEX-11ZUS-1026_1_512
GTEX-QCQG-0826,GTEX-QCQG-0826_1_512
GTEX-1R46S-1826,GTEX-1R46S-1826_1_512
GTEX-1JN6P-0526,GTEX-1JN6P-0526_1_512
GTEX-1R9K5-0426,GTEX-1R9K5-0426_1_512
GTEX-16NGA-1126,GTEX-16NGA-1126_1_512
GTEX-14JG6-2026,GTEX-14JG6-2026_1_512
GTEX-ZG7Y-0126,GTEX-ZG7Y-0126_1_512
GTEX-1AX8Z-2826,GTEX-1AX8Z-2826_1_512
GTEX-ZLWG-2026,GTEX-ZLWG-2026_1_512
GTEX-111YS-1226,GTEX-111YS-1226_1_512
GTEX-13CIG-0326,GTEX-13CIG-0326_1_512
GTEX-NFK9-0326,GTEX-NFK9-0326_1_512
GTEX-14PN3-1526,GTEX-14PN3-1526_1_512
GTEX-YB5E-2126,GTEX-YB5E-2126_1_512
GTEX-1R9PN-1026,GTEX-1R9PN-1026_1_512
GTEX-1IL2V-2426,GTEX-1IL2V-2426_1_512
